app_name,app_size_bytes,app_price,app_ratings_count,app_rating,app_genre
Sushi Cat,62373888,0.99,8718,4,Games
Talking Tom Cat for iPad,75417600,0,29492,3.5,Entertainment
Let's create! Pottery HD,175157248,4.99,12787,4.5,Entertainment
Files HD Pro - File Manager & Web Browser,28118016,4.99,2237,4,Utilities
Army Fitness APFT Calculator,15759360,0.99,108,4,Utilities
Ringtones for iPhone & Ringtone Maker,109270016,0,25403,4.5,Music
Zoopla Property Search -UK Homes for Sale and Rent,59411456,0,210,3.5,Lifestyle
Vestiaire Collective - Pre-Owned Luxury Fashion,138755072,0,169,4,Shopping
Week Calendar,81845248,1.99,7447,4.5,Productivity
Stack the States®,132377600,2.99,12833,4.5,Education
Flashlight Ⓞ,42027008,0,130450,5,Utilities
ゲーム発展国＋＋,191410176,4.99,6,4,Games
Celebtwin: Celebrity Looks Like Lite,81773568,0,1111,1.5,Lifestyle
Onefootball - Soccer Scores & Live News,113814528,0,3194,4.5,Sports
SuperCam_Pro,27815936,1.99,1399,2.5,Business
カロリー管理（痩せるアプリ）,44402688,3.99,10,4.5,Health & Fitness
手机百度 - 百度一下你就得到,226406400,0,1990,4.5,Utilities
Sam's Club: Wholesale Shopping & Bulk Buy Deals,113119232,0,8149,4,Shopping
Splashtop Personal - Remote Desktop,55986176,4.99,29376,4.5,Business
eBay Kleinanzeigen - Free. Easy. Local.,63022080,0,74,4.5,Shopping
Viber Messenger – Text & Call,129657856,0,164249,4.5,Social Networking
Osmos,33989632,2.99,14605,4.5,Games
shopkick - Shopping Rewards & Discounts,74822656,0,130823,4.5,Shopping
Decide Now!,3462144,0.99,486,4.5,Entertainment
Ringtone Designer Pro - Create Unlimited Ringtones Text Tones Email Alerts and More!,3462266,0.99,8946,4.5,Music
The Secret of Grisly Manor,51794944,0.99,1993,4,Games
Find My Family Friends & iPhone - Life360 Locator,154507264,0,43877,4.5,Social Networking
Pocketbooth - the photo booth in your pocket,72586240,0.99,2377,4.5,Photo & Video
乐视视频-白鹿原欢乐颂奔跑吧全网热播,184689664,0,1590,4.5,Entertainment
The Incident,19534848,0.99,2070,4,Games
ホットペッパービューティー/サロン予約,65892352,0,9,4,Lifestyle
Dictionary.com Dictionary & Thesaurus Premium,108836864,3.99,11530,4.5,Reference
Autohome-Find new＆Used Cars For Sale,89219072,0,194,4,Lifestyle
OPEN Forum,83138560,0,200,3.5,Business
Weibo HD,104387584,0,16772,4.5,Social Networking
Reckless Racing HD,77139968,0.99,9,4,Games
Bloons Super Monkey,28566528,0.99,2113,3.5,Games
Lotto Results - Mega Millions Powerball Lottery,7990272,0,794,4,News
IKEA Catalog,122979328,0,8939,4,Lifestyle
QQ安全中心,32918528,0,308,3.5,Utilities
Free IQ Test: Calculate your IQ,4034560,0,5,2,Education
Infinity Blade,624107810,0.99,326482,5,Games
淘宝 - 随时随地，想淘就淘,309673984,0,3801,4,Shopping
Virtual Regatta Offshore,123541504,0,209,3.5,Games
iSlash,27619328,0.99,33868,4.5,Games
Ugly Meter™,30441472,0.99,13741,3.5,Entertainment
Muslim Pro: Ramadan 2017 Prayer Times Azan Quran,100551680,0,18418,4.5,Reference
Carbs & Cals - Diet & Diabetes,209295360,4.99,21,1.5,Health & Fitness
2XL Supercross HD,270729216,4.99,1588,3.5,Games
Fly Delta,140803072,0,8094,3,Travel
Google Authenticator,17235968,0,1652,3,Utilities
CamScanner +| PDF Document Scanner and OCR,98450432,0.99,5482,4.5,Productivity
Pocket Anatomy - Interactive 3D Human Anatomy and Physiology.,685733888,13.99,611,4.5,Medical
Flashlight for iPhone  iPod and iPad,64041984,0,26697,4.5,Utilities
赶集网-工作生活啥都有！,106115072,0,317,4,Lifestyle
The Sims 3 Ambitions,444821504,4.99,14202,3.5,Games
Bookshelf,106445824,0,2064,2.5,Education
QQ同步助手-新机一键换机必备工具,72941568,0,746,4.5,Utilities
Der Feueralarm,30711808,0.99,0,0,Entertainment
POF - Best Dating App for Conversations,59248640,0,52642,3.5,Social Networking
NFL,131428352,0,27317,2.5,Sports
Vernier Video Physics,40472576,4.99,76,4,Education
Instagram,113954816,0,2161558,4.5,Photo & Video
Due — Reminders Countdown Timers,32130048,4.99,2554,4.5,Productivity
UFO on Tape,35359744,0.99,1058,3.5,Games
Catan HD,812010496,1.99,10382,4,Games
Polar Plunge ™,3700705,0.99,1428,3.5,Games
Sunday Ticket,92392448,0,3134,2.5,Entertainment
央视影音HD-海量央视内容高清直播,64325632,0,596,2.5,Entertainment
Neuroshima Hex,511094784,4.99,4378,4.5,Games
Maps 3D PRO - GPS for Bike Hike Ski & Outdoor,25960448,4.99,280,4,Navigation
ArtRage,58826752,4.99,1045,4,Entertainment
Sleep Talk Recorder,25309184,0,1110,4.5,Utilities
Spider Solitaire by MobilityWare,39446528,4.99,11154,4.5,Games
iSleeping by iSommeil SARL,24419328,0,0,0,Medical
中国建设银行,209245184,0,258,2,Finance
Lane Splitter,106458112,0.99,44567,4.5,Games
Ryder Cup 2016 – Hazeltine National Golf Club,116247552,0,3818,2.5,Sports
Noteshelf,117406720,9.99,7562,4.5,Productivity
The Legend of Spookley the Square Pumpkin,36942848,2.99,120,4.5,Book
BUBBLE BOBBLE DOUBLE,56954817,4.99,206,3,Games
Paprika Recipe Manager,10432512,4.99,1755,4.5,Food & Drink
ToonCamera,29494272,1.99,1037,4.5,Photo & Video
Sonic The Hedgehog 4™ Episode I,124710912,2.99,4755,4,Games
Cisco AnyConnect,46872576,0,825,3.5,Business
GroupMe,66864128,0,28260,4.5,Social Networking
招商银行,154910720,0,306,3.5,Finance
Jenga,97562624,0,32527,4.5,Games
Zappos: shop shoes & clothes fast free shipping,70325248,0,103655,5,Shopping
Printer Pro - Print photos pdf and emails,98820096,6.99,15981,4.5,Productivity
Sephora Makeup & Beauty App – Insider Tips & Style,147001344,0,15593,4.5,Shopping
欧路英语词典 Eudic 增强版,152671232,2.99,206,4,Reference
爱奇艺 - 电视剧电影综艺娱乐视频播放器,235160576,0,786,3.5,Entertainment
Mathmateer®,26029056,1.99,1207,4.5,Education
Battleheart,275481600,2.99,6879,4.5,Games
Youku HD,145140736,0,5683,4,Entertainment
Bowitter for iPhone,3174400,0.99,0,0,Social Networking
Need for Speed™ Hot Pursuit,1269152768,4.99,5059,4,Games
Instant Heart Rate+: Heart Rate & Pulse Monitor,189514752,4.99,10158,4.5,Health & Fitness
去哪儿旅行-预订机票酒店火车票特价旅游自由行,131723264,0,291,4,Travel
NOAA Hurricane Center,8069120,1.99,31,3,Weather
CVS Pharmacy,129167360,0,35981,4,Shopping
Age of Zombies™,53805056,0.99,14493,4.5,Games
AVPlayer,39790592,2.99,853,4,Entertainment
土豆视频HD—高清影视综艺视频播放器,68668416,0,990,3,Entertainment
土豆（短视频分享平台）,88601600,0,676,3,Entertainment
Spider Solitaire Free by MobilityWare,91588608,0,128739,4.5,Games
The Calculator,71177216,2.99,1556,4.5,Utilities
Game Dev Story,191455232,4.99,12331,4.5,Games
French Words for Kids - Learn Letter Sounds,35518464,3.99,22,4.5,Education
Death Worm,29303808,0.99,6527,4,Games
Cartoon Wars 2: Heroes,42482779,0.99,13049,4.5,Games
MSNBC,92997632,0,3692,3.5,News
Super Stickman Golf,88879104,2.99,41446,4.5,Games
Black Friday 2017 Ads App - BlackFriday.fm,23296000,0,8221,4.5,Shopping
Hotel Dash Deluxe,50085888,0.99,36190,4.5,Games
Backbreaker 2: Vengeance,83214336,0.99,14491,4.5,Games
The Calculator - Free and Easy Calculating!,84945920,0,99244,4.5,Utilities
出会い系アプリ i-Mail（アイメール）,3833856,0,0,0,Social Networking
Angry Birds Seasons HD,710486016,0,75714,4,Games
Gravity Guy,22577152,0.99,35161,4.5,Games
Fooducate - Lose Weight Eat HealthyGet Motivated,48590848,0,11875,4.5,Health & Fitness
招商银行信用卡掌上生活,160764928,0,122,2.5,Finance
myChevrolet,85515264,0,1083,2,Lifestyle
Puzzle Quest 2,1319796736,2.99,1575,3.5,Games
Mountain Biker,165394432,1.99,24,3.5,Games
Yurekuru Call,56609792,0,53,4,Weather
Stratego® Single Player,195406848,2.99,739,3.5,Games
Text Free: Free Texting + Calling + MMS,136184832,0,100477,4,Lifestyle
腾讯新闻-头条新闻热点资讯掌上阅读软件,114878464,0,718,4,News
Merriam-Webster Dictionary,155593728,0,16849,4.5,Reference
中国银行手机银行,251711488,0,192,1.5,Finance
Learn English quickly with MosaLingua,51665920,4.99,7,5,Education
Reiner Knizia's Ra,34992128,3.99,1114,4.5,Games
Guitar Pro,34405376,6.99,1218,4,Music
Flick Golf!,59663360,0.99,9948,4.5,Games
DirectVR Remote for DirecTV,7497728,0.99,528,4,Utilities
World of Goo,119131136,4.99,4675,4.5,Games
Airbnb,243776512,0,22302,4,Travel
UPAD 3,34397184,5.99,3849,4,Productivity
Tagesschau,83928064,0,233,4,News
iExit Interstate Exit Guide,9784320,0,1798,4.5,Travel
Genius Scan+ - PDF Scanner,43338752,7.99,916,4.5,Business
iSafe Pro,95949824,0.99,2956,4.5,Utilities
NBA JAM by EA SPORTS™,410202112,4.99,21648,4,Games
iHandy Translator Pro,30382080,2.99,5163,4.5,Reference
AR Missile - Automatic Target Tracking,17178624,0.99,49,4.5,Entertainment
QuakeFeed Earthquake Map Alerts and News,70262784,0,6081,4.5,Weather
Dungeon Raid,11911065,0.99,4401,5,Games
Badoo Premium - Meet new people. Extra features.,157370368,2.99,2231,4.5,Social Networking
Fruit Ninja®,163801088,0,327025,4.5,Games
LEGO Harry Potter: Years 1-4,475697678,4.99,10463,4,Games
Rat On A Skateboard,9458688,1.99,28672,4.5,Games
iTrackBites Plus - Smart Weight Loss Tracker & Points Calculator for Diet Nutrition Watchers,67922944,3.99,4716,4.5,Health & Fitness
Pocket God: Journey To Uranus,118435840,1.99,6278,3.5,Games
ファッション通販 ZOZOTOWN,43611136,0,0,0,Shopping
Bloons TD 4,23447492,2.99,8304,4.5,Games
Cartoon Network App – Teen Titans Go! And more!,101873664,0,15984,3,Entertainment
SkyView® - Explore the Universe,93429760,1.99,5079,4.5,Education
Coach Guitar - Lessons & Easy Tabs For Beginners,132141056,0,2416,4.5,Music
Lobi,38540288,0,36,4,Social Networking
MONOPOLY for iPad,979909632,4.99,8165,3.5,Games
聚力视频HD-人民的名义跨界歌王全网热播,90725376,0,7446,4,Entertainment
Eden - World Builder,122429440,0.99,26419,4,Games
Holiday Greetings - 3D Animations Emoji Emoticons Sounds & Videos for Special Occasions,12783616,0.99,208,4,Entertainment
Puffin Browser Pro,63474688,3.99,7565,3.5,Utilities
8mm Vintage Camera,22227968,1.99,3040,4.5,Photo & Video
GasBuddy,145240064,0,145549,4.5,Travel
Paprika Recipe Manager for iPhone,10426368,4.99,835,4.5,Food & Drink
BillMinder - Bill Reminder and Organizer,4278742,1.99,4262,4.5,Finance
myCardLists Christmas Card Address Label Printing,21371904,1.99,219,4,Utilities
Capital One Mobile,273259520,0,56110,4.5,Finance
HotelTonight - Great Deals on Last Minute Hotels,79332352,0,32341,4.5,Travel
The 7th Guest,655987075,4.99,1419,4,Games
Stack the Countries®,188030976,2.99,3303,4.5,Education
腾讯视频HD-楚乔传明日之子6月全网首播,123563008,0,2058,4,Entertainment
Secret of Mana,192136192,7.99,990,4,Games
AVPlayerHD,39835648,2.99,1986,4,Entertainment
SimplePhysics,8773632,1.99,8981,4.5,Games
Hot Springs Story,183409664,4.99,554,4.5,Games
The Guardian,92966912,0,8176,5,News
Annabel Karmel's Baby & Toddler Recipe App,104406016,4.99,53,2,Food & Drink
SecurityCam for iPhone,10469376,0.99,6,1,Photo & Video
La Banque Postale,23792640,0,8,3,Finance
My Score Plus Weight Loss Food & Exercise Tracker,60144640,0,467,4,Health & Fitness
爱奇艺HD -《欢乐颂2》电视剧热播,154600448,0,2394,4,Entertainment
Quit Pro,33914880,0.99,287,4.5,Health & Fitness
Splice - Video Editor + Movie Maker by GoPro,123070464,0,28189,4.5,Photo & Video
Localscope - Find places and people around you,13852672,2.99,868,4.5,Navigation
Slingo Supreme HD,60013568,0.99,4094,4.5,Games
VLC Streamer,82395136,2.99,3152,4.5,Entertainment
Low Carb Diet Tracker PRO by Carb Manager,57810944,2.99,2950,4.5,Health & Fitness
NOAA Weather Radio,14232576,3.99,3245,4,Weather
Mad Skills Motocross,16949248,0.99,9341,4.5,Games
Pearson eText,21079040,0,981,2.5,Education
QWOP for iOS,27227934,0.99,735,4,Games
Sleep Pillow Sounds: white noise rain ocean fan,124150784,2.99,15116,4.5,Health & Fitness
Microsoft OneNote,233533440,0,39638,4.5,Productivity
PlayStation®App,20168704,0,7256,3,Entertainment
Scan - QR Code and Barcode Reader,10058752,1.99,12590,4.5,Utilities
Carnivores: Ice Age Pro,198701056,2.99,13258,4.5,Games
花しらべ 花認識/花検索,813500416,6.99,0,0,Reference
Fighter Verses - memorize bible verses,13778944,2.99,331,4.5,Reference
Schoology,120382464,0,1777,3,Education
iDarkroom,29369344,0.99,554,4.5,Photo & Video
GolfNow – Book Tee Times Golf GPS Scorecard,75874304,0,7535,4,Sports
Hudl,233934848,0,2622,3.5,Sports
乐视视频HD-白鹿原欢乐颂奔跑吧全网热播,136668160,0,2340,4,Entertainment
TEDiSUB - Enjoy TED Talks with Subtitles,44099584,0,823,4.5,Entertainment
SkyDroid - Golf GPS,25606144,1.99,261,4,Sports
Verbrechen - echte Polizeifälle aus Deiner Umgebung,8161280,1.99,0,0,News
Legendary Wars,247508992,0.99,29739,4.5,Games
ナビタイム ドライブサポーター - NAVITIMEのカーナビアプリ,125665280,0,0,0,Navigation
Weather Radio by WDT,22879232,4.99,1359,3,Weather
Home Design 3D - 3D Printing Edition,210538496,6.99,6001,4.5,Productivity
マクドナルド - McDonald's Japan,61166592,0,10,3,Food & Drink
SkyView® Free - Explore the Universe,87593984,0,4188,4.5,Education
搜房网房天下-新房二手房租房交易平台,156446720,0,89,4,Lifestyle
WordFoto,5800960,1.99,513,4,Photo & Video
IRS2Go,10110976,0,1329,3,Finance
手机京东-首次购买可领取188元优惠券,242618368,0,361,3.5,Shopping
搜狐视频HD-欢乐颂2 全网首播,79696896,0,3768,4,Entertainment
WeChat,182624256,0,34584,4.5,Social Networking
QQ音乐-来这里“发现・音乐”,154551296,0,745,3.5,Music
Google Translate,65281024,0,26786,3.5,Reference
Pocket Casts,48323584,3.99,1911,4,News
The Lost City,106427392,1.99,1393,4.5,Games
Tasty Planet,22515712,2.99,430,4.5,Games
Feed the Head,18358272,1.99,193,4.5,Games
ContactsBook -AddressBook Organizer,7100416,0.99,7,4.5,Utilities
安居客-二手房、新房、租房的找房助手,107184128,0,84,4.5,Lifestyle
汽车之家-提供新车二手车报价及资讯,54815744,0,116,4,Lifestyle
PhotoSync – transfer and backup photos & videos,65495040,2.99,4352,4.5,Photo & Video
My Verizon,150791168,0,126948,4.5,Utilities
Meitu,142101504,0,6478,5,Photo & Video
Talking Ben the Dog for iPad,78565376,0,31116,4,Entertainment
中国联通手机营业厅客户端(官方版),78774272,0,248,3,Utilities
Bodyweight Training: You Are Your Own Gym,425657344,4.99,3326,5,Health & Fitness
唯品会-欢乐颂2独家电商 同款热卖,160313344,0,100,4.5,Shopping
GMX Mail,100336640,0,102,4.5,Productivity
Talking Carl,64342016,0.99,3662,4.5,Entertainment
Tiny Wings,30252032,0.99,219418,4.5,Games
NOAA Weather Alerts - Severe Weather Push Notifications & Warnings,10514432,3.99,2293,4.5,Weather
Bleacher Report: Sports news scores & highlights,85283840,0,16979,4.5,Sports
TuneIn Radio - MLB NBA Audiobooks Podcasts Music,101735424,0,110420,4.5,Music
iTheme - Themes for iPhone and iPad,52618240,1.99,4719,4,Lifestyle
Bitauto Autoprice,79730688,0,157,5,Utilities
Math Fact Master: Addition Subtraction Multiplication and Division,8029184,0.99,1537,4.5,Education
Lieferando.de,31544320,0,29,3.5,Food & Drink
万年历-值得信赖的日历黄历查询工具,112928768,0,2270,4.5,Utilities
Temple Run,65921024,0,1724546,4.5,Games
Angry Birds Rio,138319872,0,170843,4.5,Games
Angry Birds Rio HD,226899968,0,70122,4.5,Games
My Baby's Beat - Prenatal Listener,70041600,4.99,1887,3,Lifestyle
My Horse,301896704,0,293857,4.5,Games
iStatVball 2 iPad Edition,15154176,19.99,193,4.5,Sports
Magic Piano by Smule,55030784,0,131695,4.5,Music
DIRECTV App for iPad,209462272,0,47506,3.5,Entertainment
PodCruncher podcast app - Player and manager for podcasts,6615040,2.99,2261,4.5,News
Shell Shock 1.5,46864078,0.99,26,3,Games
Talking Tom Cat 2 for iPad,73111552,0,56399,4,Entertainment
MTV,113787904,0,5987,2.5,Entertainment
Tiny Tower - Free City Building,124720128,0,414803,4.5,Games
Gmail - email by Google: secure fast & organized,236067840,0,135962,4,Productivity
OneCam,4324352,1.99,0,0,Photo & Video
美团 - 吃喝玩乐全都有,224955392,0,549,4.5,Lifestyle
Chess Pro - with coach,43033600,9.99,10619,5,Games
NCAA March Madness Live - Men's College Basketball,113078272,0,13572,3,Sports
Catholic New American Bible Revised Edition,60426240,2.99,149,3.5,Reference
Planimeter - Measure Land Area and Distance on a Map,14495744,7.99,249,4.5,Productivity
中国工商银行,86083584,0,152,2.5,Finance
Bumpy Road,30275615,2.99,1073,4,Games
Dude Perfect,140165120,0.99,9763,4.5,Games
Countdown‼ (Event Reminders and Timer),81287168,0,60490,4,Lifestyle
Dude Perfect HD,139853824,1.99,2552,4.5,Games
FINAL FANTASY III,290695168,14.99,1378,4.5,Games
苏宁易购-新人专享大礼包,185606144,0,38,3,Shopping
SPIEGEL ONLINE - Nachrichten,31635456,0,299,4.5,News
Superbrothers: Sword & Sworcery EP,212580352,3.99,5362,4.5,Games
Procreate – Sketch paint create.,132968448,5.99,6109,4.5,Entertainment
网易新闻 - 精选好内容，算出你的兴趣,133134336,0,4263,4.5,News
Tiny Planet Photos and Video,84909056,0.99,714,4,Photo & Video
Touchgrind BMX,194308096,4.99,3170,4,Games
QQ浏览器HD-极速搜索浏览器,82982912,0,936,4,Utilities
QR Reader for iPad,55071744,0,1341,4,Utilities
NBA JAM by EA SPORTS™ for iPad,415420416,4.99,4934,4,Games
Toca Hair Salon,51366912,2.99,9649,4,Education
Showroomprive - Private Fashion Sales,31230976,0,11,4,Shopping
Bloons TD 4 HD,164235264,2.99,2493,4,Games
Elmo Loves ABCs for iPad,742145024,4.99,1888,3.5,Games
Forbidden Island,149715968,4.99,923,4.5,Games
1号店-全球超市 轻松到家,80944128,0,65,3.5,Shopping
易到 - 低价专车高品质出行,74724352,0,115,2,Travel
Expedia Hotels Flights & Vacation Package Deals,125872128,0,10278,3.5,Travel
YY- 小全民手机直播交友软件,165367808,0,624,4,Social Networking
ooVoo – Free Video Call Text and Voice,113510400,0,177501,4.5,Social Networking
Virtual Villagers 4: The Tree of Life,36686604,0.99,500,4,Games
WatchESPN,33714176,0,159735,4,Sports
Pinterest,74778624,0,1061624,4.5,Social Networking
iFunny :),66599936,0,98344,3.5,Entertainment
HBO GO,41109504,0,26278,3,Entertainment
Flashlight ！,14336000,0,35769,4.5,Utilities
DEATHSMILES,519446528,9.99,540,4.5,Games
QQ音乐HD,139457536,0,224,3.5,Music
Talking Pierre the Parrot for iPad,60313600,0,11665,4,Entertainment
Photon Flash Player for iPad - Flash Video & Games plus Private Web Browser,35695616,4.99,20951,4,Utilities
Rota Calendar - Work Shift Manager,1824768,1.99,43,4.5,Productivity
Site Audit Pro,54476800,16.99,125,4,Productivity
